hl_id,matchid,bl_slutmal,bl_namn,omgang,hl_pos,hl_namn,hl_slutmal,sasong,bl_pos,bl_id
9367,1317417,0,Gais,16,5,AIK,1,2009-04-04T00:00+0200,15,9382
9371,1317418,3,Malmö FF,16,11,Halmstad,0,2009-04-04T00:00+0200,9,9375
19740,1317419,2,Örebro,16,7,Häcken,2,2009-04-04T00:00+0200,6,9379
9380,1317420,0,Hammarby,16,16,Örgryte IS,0,2009-04-04T00:00+0200,13,9372
9375,1317428,0,AIK,17,10,Malmö FF,0,2009-04-04T00:00+0200,5,9367
19721,1317421,1,Halmstad,17,11,Brommapojkarna,2,2009-04-04T00:00+0200,12,9371
9370,1317422,2,Häcken,17,4,IFK Göteborg,2,2009-04-04T00:00+0200,9,19740
9374,1317423,1,Elfsborg,17,2,Kalmar FF,3,2009-04-04T00:00+0200,3,9369
9382,1317424,1,Trelleborgs FF,17,15,Gais,0,2009-04-04T00:00+0200,6,9377
9400,1317425,0,Djurgården,17,8,Gefle,2,2009-04-04T00:00+0200,14,9368
9372,1317426,2,Helsingborg,17,13,Hammarby,1,2009-04-04T00:00+0200,1,9373
9379,1317427,2,Örgryte IS,17,7,Örebro,2,2009-04-04T00:00+0200,16,9380
19740,1317436,0,Gais,18,8,Häcken,1,2009-04-04T00:00+0200,15,9382
9377,1317429,2,Malmö FF,18,10,Trelleborgs FF,0,2009-04-04T00:00+0200,9,9375
9367,1317432,1,Brommapojkarna,18,3,AIK,2,2009-04-04T00:00+0200,12,19721
9368,1317430,1,Hammarby,18,14,Djurgården,0,2009-04-04T00:00+0200,13,9372
9380,1317435,2,IFK Göteborg,18,16,Örgryte IS,1,2009-04-04T00:00+0200,1,9370
9371,1317431,0,Kalmar FF,18,11,Halmstad,2,2009-04-04T00:00+0200,4,9374
9369,1317433,3,Gefle,18,5,Elfsborg,2,2009-04-04T00:00+0200,7,9400
9373,1317434,1,Örebro,18,2,Helsingborg,0,2009-04-04T00:00+0200,6,9379
9372,1317437,3,Elfsborg,19,13,Hammarby,2,2009-04-04T00:00+0200,3,9369
9374,1317438,1,Gefle,19,5,Kalmar FF,1,2009-04-04T00:00+0200,8,9400
9370,1317440,2,Helsingborg,19,2,IFK Göteborg,2,2009-04-04T00:00+0200,4,9373
19721,1317439,2,Trelleborgs FF,19,12,Brommapojkarna,2,2009-04-04T00:00+0200,9,9377
9382,1317441,0,Örgryte IS,19,14,Gais,1,2009-04-04T00:00+0200,16,9380
9375,1317442,2,Häcken,19,10,Malmö FF,1,2009-04-04T00:00+0200,7,19740
9371,1317443,2,AIK,19,11,Halmstad,1,2009-04-04T00:00+0200,1,9367
9379,1317444,0,Djurgården,19,6,Örebro,2,2009-04-04T00:00+0200,15,9368
9367,1317445,1,Kalmar FF,20,2,AIK,1,2009-04-04T00:00+0200,4,9374
9373,1317446,1,Gais,20,5,Helsingborg,0,2009-04-04T00:00+0200,13,9382
9369,1317448,1,Örebro,20,1,Elfsborg,2,2009-04-04T00:00+0200,8,9379
9368,1317447,0,IFK Göteborg,20,15,Djurgården,0,2009-04-04T00:00+0200,3,9370
9400,1317449,0,Hammarby,20,7,Gefle,1,2009-04-04T00:00+0200,14,9372
9377,1317450,0,Halmstad,20,9,Trelleborgs FF,4,2009-04-04T00:00+0200,11,9371
9380,1317451,0,Malmö FF,20,16,Örgryte IS,1,2009-04-04T00:00+0200,10,9375
19740,1317452,1,Brommapojkarna,20,6,Häcken,5,2009-04-04T00:00+0200,12,19721
9367,1317455,0,Trelleborgs FF,21,1,AIK,1,2009-04-04T00:00+0200,9,9377
9374,1317453,0,Hammarby,21,4,Kalmar FF,3,2009-04-04T00:00+0200,14,9372
9371,1317456,4,Häcken,21,11,Halmstad,0,2009-04-04T00:00+0200,6,19740
9370,1317454,0,Elfsborg,21,2,IFK Göteborg,4,2009-04-04T00:00+0200,3,9369
19721,1317457,2,Örgryte IS,21,12,Brommapojkarna,1,2009-04-04T00:00+0200,16,9380
9382,1317458,1,Djurgården,21,13,Gais,1,2009-04-04T00:00+0200,15,9368
9375,1317459,0,Helsingborg,21,10,Malmö FF,0,2009-04-04T00:00+0200,5,9373
9379,1317460,0,Gefle,21,7,Örebro,2,2009-04-04T00:00+0200,8,9400
9377,1317461,2,Kalmar FF,22,10,Trelleborgs FF,1,2009-04-04T00:00+0200,3,9374
9369,1317463,2,Gais,22,4,Elfsborg,2,2009-04-04T00:00+0200,13,9382
9372,1317462,1,Örebro,22,14,Hammarby,0,2009-04-04T00:00+0200,6,9379
9400,1317464,3,IFK Göteborg,22,8,Gefle,0,2009-04-04T00:00+0200,2,9370
9373,1317465,1,Brommapojkarna,22,5,Helsingborg,0,2009-04-04T00:00+0200,11,19721
19740,1317467,2,AIK,22,7,Häcken,0,2009-04-04T00:00+0200,1,9367
9368,1317466,2,Malmö FF,22,16,Djurgården,1,2009-04-04T00:00+0200,9,9375
9380,1317468,1,Halmstad,22,15,Örgryte IS,2,2009-04-04T00:00+0200,12,9371
9382,1317469,0,Gefle,23,12,Gais,4,2009-04-04T00:00+0200,9,9400
9371,1317475,1,Helsingborg,23,11,Halmstad,2,2009-04-04T00:00+0200,7,9373
19721,1317470,4,Djurgården,23,13,Brommapojkarna,1,2009-04-04T00:00+0200,15,9368
9370,1317471,0,Hammarby,23,2,IFK Göteborg,2,2009-04-04T00:00+0200,14,9372
9374,1317472,3,Örebro,23,3,Kalmar FF,1,2009-04-04T00:00+0200,5,9379
9377,1317473,2,Häcken,23,10,Trelleborgs FF,2,2009-04-04T00:00+0200,6,19740
9367,1317474,0,Örgryte IS,23,1,AIK,3,2009-04-04T00:00+0200,16,9380
9375,1317476,0,Elfsborg,23,8,Malmö FF,5,2009-04-04T00:00+0200,4,9369
9372,1317477,2,Gais,24,14,Hammarby,1,2009-04-04T00:00+0200,12,9382
19740,1317478,0,Kalmar FF,24,7,Häcken,0,2009-04-04T00:00+0200,4,9374
9379,1317479,0,IFK Göteborg,24,5,Örebro,0,2009-04-04T00:00+0200,1,9370
9369,1317481,0,Brommapojkarna,24,3,Elfsborg,1,2009-04-04T00:00+0200,13,19721
9373,1317483,2,AIK,24,6,Helsingborg,3,2009-04-04T00:00+0200,2,9367
9368,1317482,2,Halmstad,24,15,Djurgården,0,2009-04-04T00:00+0200,11,9371
9400,1317480,3,Malmö FF,24,10,Gefle,0,2009-04-04T00:00+0200,8,9375
9380,1317484,2,Trelleborgs FF,24,16,Örgryte IS,0,2009-04-04T00:00+0200,9,9377
9374,1317485,1,IFK Göteborg,25,4,Kalmar FF,2,2009-04-04T00:00+0200,2,9370
9375,1317490,1,Hammarby,25,8,Malmö FF,3,2009-04-04T00:00+0200,14,9372
9377,1317487,2,Helsingborg,25,9,Trelleborgs FF,4,2009-04-04T00:00+0200,7,9373
9371,1317486,2,Elfsborg,25,12,Halmstad,1,2009-04-04T00:00+0200,3,9369
9367,1317488,0,Djurgården,25,1,AIK,2,2009-04-04T00:00+0200,15,9368
9382,1317489,0,Örebro,25,11,Gais,3,2009-04-04T00:00+0200,6,9379
19721,1317491,0,Gefle,25,13,Brommapojkarna,1,2009-04-04T00:00+0200,10,9400
19740,1317492,0,Örgryte IS,25,5,Häcken,2,2009-04-04T00:00+0200,16,9380
9368,1317493,0,Trelleborgs FF,26,16,Djurgården,0,2009-04-04T00:00+0200,9,9377
9380,1317498,2,Kalmar FF,26,15,Örgryte IS,4,2009-04-04T00:00+0200,4,9374
9400,1317495,0,Halmstad,26,10,Gefle,1,2009-04-04T00:00+0200,12,9371
9372,1317496,0,Brommapojkarna,26,14,Hammarby,1,2009-04-04T00:00+0200,13,19721
9373,1317497,0,Häcken,26,5,Helsingborg,1,2009-04-04T00:00+0200,7,19740
9379,1317499,3,Malmö FF,26,8,Örebro,0,2009-04-04T00:00+0200,6,9375
9369,1317494,0,AIK,26,3,Elfsborg,0,2009-04-04T00:00+0200,1,9367
9370,1317500,1,Gais,26,2,IFK Göteborg,2,2009-04-04T00:00+0200,11,9382
9377,1317502,1,Elfsborg,27,9,Trelleborgs FF,0,2009-04-04T00:00+0200,3,9369
9374,1317501,2,Gais,27,4,Kalmar FF,2,2009-04-04T00:00+0200,11,9382
9367,1317506,0,Gefle,27,1,AIK,1,2009-04-04T00:00+0200,10,9400
19721,1317503,0,Örebro,27,13,Brommapojkarna,3,2009-04-04T00:00+0200,8,9379
9380,1317505,0,Helsingborg,27,14,Örgryte IS,3,2009-04-04T00:00+0200,6,9373
9375,1317504,1,IFK Göteborg,27,7,Malmö FF,0,2009-04-04T00:00+0200,2,9370
9371,1317507,0,Hammarby,27,12,Halmstad,1,2009-04-04T00:00+0200,15,9372
19740,1317508,1,Djurgården,27,5,Häcken,2,2009-04-04T00:00+0200,16,9368
9382,1317509,1,Malmö FF,28,11,Gais,1,2009-04-04T00:00+0200,8,9375
9379,1317510,1,Halmstad,28,7,Örebro,2,2009-04-04T00:00+0200,12,9371
19721,1317511,3,IFK Göteborg,28,13,Brommapojkarna,0,2009-04-04T00:00+0200,2,9370
9368,1317512,1,Örgryte IS,28,15,Djurgården,2,2009-04-04T00:00+0200,14,9380
9373,1317516,1,Kalmar FF,28,6,Helsingborg,1,2009-04-04T00:00+0200,4,9374
9372,1317514,2,AIK,28,16,Hammarby,1,2009-04-04T00:00+0200,1,9367
9400,1317513,1,Trelleborgs FF,28,10,Gefle,2,2009-04-04T00:00+0200,9,9377
9369,1317515,1,Häcken,28,3,Elfsborg,1,2009-04-04T00:00+0200,5,19740
9382,1317519,1,Brommapojkarna,29,12,Gais,0,2009-04-04T00:00+0200,11,19721
9370,1317517,2,Halmstad,29,2,IFK Göteborg,2,2009-04-04T00:00+0200,13,9371
9374,1317523,4,Malmö FF,29,4,Kalmar FF,5,2009-04-04T00:00+0200,8,9375
9367,1317518,1,Örebro,29,1,AIK,1,2009-04-04T00:00+0200,6,9379
9377,1317520,2,Hammarby,29,9,Trelleborgs FF,4,2009-04-04T00:00+0200,16,9372
9373,1317521,2,Djurgården,29,7,Helsingborg,0,2009-04-04T00:00+0200,14,9368
19740,1317522,0,Gefle,29,5,Häcken,0,2009-04-04T00:00+0200,10,9400
9380,1317524,1,Elfsborg,29,15,Örgryte IS,1,2009-04-04T00:00+0200,3,9369
9369,1317381,0,Helsingborg,30,3,Elfsborg,1,2009-04-04T00:00+0200,8,9373
9368,1317382,0,Kalmar FF,30,14,Djurgården,2,2009-04-04T00:00+0200,4,9374
9400,1317383,2,Örgryte IS,30,10,Gefle,2,2009-04-04T00:00+0200,15,9380
9372,1317384,1,Häcken,30,16,Hammarby,0,2009-04-04T00:00+0200,5,19740
9379,1317385,1,Trelleborgs FF,30,6,Örebro,1,2009-04-04T00:00+0200,9,9377
9370,1317386,2,AIK,30,2,IFK Göteborg,1,2009-04-04T00:00+0200,1,9367
9371,1317387,3,Gais,30,13,Halmstad,1,2009-04-04T00:00+0200,11,9382
9375,1317388,1,Brommapojkarna,30,7,Malmö FF,1,2009-04-04T00:00+0200,12,19721
9376,1056643,2,Djurgården,1,0,Norrköping,1,2008-03-30T00:00+0100,0,9368
9371,1056644,0,Gefle,1,0,Halmstad,1,2008-03-30T00:00+0100,0,9400
9382,1056645,1,Elfsborg,1,0,Gais,1,2008-03-30T00:00+0100,0,9369
9367,1056646,0,Kalmar FF,1,0,AIK,0,2008-03-30T00:00+0100,0,9374
9379,1056647,0,Trelleborgs FF,1,0,Örebro,1,2008-03-30T00:00+0100,0,9377
9407,1056648,3,Helsingborg,1,0,GIF Sundsvall,0,2008-03-30T00:00+0100,0,9373
9391,1056649,1,Hammarby,1,0,Ljungskile,0,2008-03-30T00:00+0100,0,9372
9375,1056650,1,IFK Göteborg,1,0,Malmö FF,1,2008-03-30T00:00+0100,0,9370
9368,1056651,1,Malmö FF,2,6,Djurgården,1,2008-03-30T00:00+0100,11,9375
9377,1056653,1,Gais,2,8,Trelleborgs FF,3,2008-03-30T00:00+0100,12,9382
9400,1056654,0,Norrköping,2,9,Gefle,2,2008-03-30T00:00+0100,14,9376
9370,1056655,1,Örebro,2,2,IFK Göteborg,4,2008-03-30T00:00+0100,10,9379
9373,1056652,1,Halmstad,2,3,Helsingborg,1,2008-03-30T00:00+0100,7,9371
9374,1056656,1,Ljungskile,2,5,Kalmar FF,3,2008-03-30T00:00+0100,15,9391
9372,1056657,3,GIF Sundsvall,2,1,Hammarby,5,2008-03-30T00:00+0100,16,9407
9369,1056658,0,AIK,2,4,Elfsborg,3,2008-03-30T00:00+0100,13,9367
9376,1056659,1,Trelleborgs FF,3,14,Norrköping,1,2008-03-30T00:00+0100,8,9377
9400,1056661,2,Djurgården,3,11,Gefle,1,2008-03-30T00:00+0100,3,9368
9371,1056660,1,IFK Göteborg,3,7,Halmstad,1,2008-03-30T00:00+0100,5,9370
9391,1056662,2,Helsingborg,3,15,Ljungskile,0,2008-03-30T00:00+0100,1,9373
9375,1056663,1,Elfsborg,3,12,Malmö FF,1,2008-03-30T00:00+0100,6,9369
9367,1056664,0,GIF Sundsvall,3,10,AIK,1,2008-03-30T00:00+0100,16,9407
9382,1056665,0,Hammarby,3,9,Gais,2,2008-03-30T00:00+0100,4,9372
9379,1056666,1,Kalmar FF,3,13,Örebro,0,2008-03-30T00:00+0100,2,9374
9370,1056667,0,Norrköping,4,3,IFK Göteborg,4,2008-03-30T00:00+0100,15,9376
9373,1056668,2,Gefle,4,4,Helsingborg,2,2008-03-30T00:00+0100,10,9400
9368,1056670,1,Halmstad,4,2,Djurgården,2,2008-03-30T00:00+0100,8,9371
9369,1056671,0,Örebro,4,6,Elfsborg,0,2008-03-30T00:00+0100,12,9379
9377,1056669,0,Malmö FF,4,7,Trelleborgs FF,0,2008-03-30T00:00+0100,11,9375
9407,1056672,0,Ljungskile,4,14,GIF Sundsvall,4,2008-03-30T00:00+0100,16,9391
9374,1056673,0,Gais,4,1,Kalmar FF,4,2008-03-30T00:00+0100,13,9382
9372,1056674,1,AIK,4,5,Hammarby,1,2008-03-30T00:00+0100,9,9367
9376,1056676,3,Halmstad,5,16,Norrköping,1,2008-03-30T00:00+0100,6,9371
9375,1056677,0,Gefle,5,8,Malmö FF,2,2008-03-30T00:00+0100,13,9400
9379,1056675,1,Djurgården,5,11,Örebro,1,2008-03-30T00:00+0100,2,9368
9407,1056678,2,Kalmar FF,5,14,GIF Sundsvall,0,2008-03-30T00:00+0100,1,9374
9391,1056679,0,Elfsborg,5,15,Ljungskile,1,2008-03-30T00:00+0100,9,9369
9372,1056680,1,Helsingborg,5,3,Hammarby,2,2008-03-30T00:00+0100,5,9373
9382,1056681,0,IFK Göteborg,5,12,Gais,0,2008-03-30T00:00+0100,4,9370
9367,1056682,0,Trelleborgs FF,5,7,AIK,1,2008-03-30T00:00+0100,10,9377
9374,1056684,0,Hammarby,6,1,Kalmar FF,1,2008-03-30T00:00+0100,5,9372
9369,1056685,0,GIF Sundsvall,6,7,Elfsborg,2,2008-03-30T00:00+0100,15,9407
9400,1056686,1,Örebro,6,14,Gefle,0,2008-03-30T00:00+0100,9,9379
9373,1056683,2,Norrköping,6,6,Helsingborg,2,2008-03-30T00:00+0100,16,9376
9377,1056687,2,Ljungskile,6,13,Trelleborgs FF,1,2008-03-30T00:00+0100,12,9391
9370,1056688,0,AIK,6,2,IFK Göteborg,2,2008-03-30T00:00+0100,10,9367
9368,1056689,0,Gais,6,3,Djurgården,0,2008-03-30T00:00+0100,11,9382
9371,1056690,3,Malmö FF,6,8,Halmstad,2,2008-03-30T00:00+0100,4,9375
9374,1056692,2,Helsingborg,7,1,Kalmar FF,4,2008-03-30T00:00+0100,8,9373
9372,1056691,0,Elfsborg,7,6,Hammarby,0,2008-03-30T00:00+0100,7,9369
9407,1056693,2,Trelleborgs FF,7,15,GIF Sundsvall,2,2008-03-30T00:00+0100,13,9377
9379,1056694,1,Halmstad,7,12,Örebro,0,2008-03-30T00:00+0100,5,9371
9382,1056695,0,Gefle,7,9,Gais,2,2008-03-30T00:00+0100,14,9400
9375,1056696,1,Norrköping,7,2,Malmö FF,2,2008-03-30T00:00+0100,16,9376
9367,1056697,1,Djurgården,7,10,AIK,1,2008-03-30T00:00+0100,3,9368
9391,1056698,1,IFK Göteborg,7,11,Ljungskile,2,2008-03-30T00:00+0100,4,9370
9369,1056699,0,Kalmar FF,8,4,Elfsborg,1,2008-03-30T00:00+0100,1,9374
9377,1056700,0,Hammarby,8,11,Trelleborgs FF,1,2008-03-30T00:00+0100,9,9372
9371,1056701,0,Gais,8,7,Halmstad,0,2008-03-30T00:00+0100,10,9382
9400,1056702,1,AIK,8,14,Gefle,0,2008-03-30T00:00+0100,8,9367
9376,1056703,0,Örebro,8,16,Norrköping,0,2008-03-30T00:00+0100,12,9379
9370,1056704,0,GIF Sundsvall,8,3,IFK Göteborg,1,2008-03-30T00:00+0100,15,9407
9368,1056705,1,Ljungskile,8,2,Djurgården,2,2008-03-30T00:00+0100,13,9391
9373,1056706,2,Malmö FF,8,6,Helsingborg,4,2008-03-30T00:00+0100,5,9375
9369,1056707,0,Helsingborg,9,4,Elfsborg,1,2008-03-30T00:00+0100,7,9373
9407,1056708,0,Djurgården,9,15,GIF Sundsvall,0,2008-03-30T00:00+0100,2,9368
9379,1056709,3,Malmö FF,9,13,Örebro,0,2008-03-30T00:00+0100,5,9375
9374,1056711,0,Trelleborgs FF,9,1,Kalmar FF,1,2008-03-30T00:00+0100,12,9377
9372,1056710,0,IFK Göteborg,9,9,Hammarby,0,2008-03-30T00:00+0100,3,9370
9391,1056712,0,Gefle,9,11,Ljungskile,0,2008-03-30T00:00+0100,14,9400
9382,1056713,0,Norrköping,9,10,Gais,0,2008-03-30T00:00+0100,16,9376
9367,1056714,0,Halmstad,9,6,AIK,1,2008-03-30T00:00+0100,8,9371
9377,1056715,2,Elfsborg,10,12,Trelleborgs FF,0,2008-03-30T00:00+0100,3,9369
9373,1056716,0,Örebro,10,7,Helsingborg,1,2008-03-30T00:00+0100,13,9379
9370,1056717,2,Kalmar FF,10,2,IFK Göteborg,3,2008-03-30T00:00+0100,1,9374
9368,1056718,2,Hammarby,10,6,Djurgården,0,2008-03-30T00:00+0100,9,9372
9371,1056719,2,Ljungskile,10,8,Halmstad,3,2008-03-30T00:00+0100,11,9391
9375,1056721,1,Gais,10,5,Malmö FF,1,2008-03-30T00:00+0100,10,9382
9400,1056722,0,GIF Sundsvall,10,14,Gefle,2,2008-03-30T00:00+0100,15,9407
9376,1056720,2,AIK,10,16,Norrköping,1,2008-03-30T00:00+0100,4,9367
9374,1056723,1,Djurgården,11,1,Kalmar FF,5,2008-03-30T00:00+0100,8,9368
9391,1056724,2,Norrköping,11,11,Ljungskile,0,2008-03-30T00:00+0100,16,9376
9377,1056725,3,Helsingborg,11,12,Trelleborgs FF,1,2008-03-30T00:00+0100,5,9373
9367,1056726,0,Malmö FF,11,3,AIK,2,2008-03-30T00:00+0100,7,9375
9407,1056727,1,Halmstad,11,15,GIF Sundsvall,2,2008-03-30T00:00+0100,9,9371
9372,1056728,1,Gefle,11,6,Hammarby,2,2008-03-30T00:00+0100,14,9400
9382,1056729,0,Örebro,11,10,Gais,3,2008-03-30T00:00+0100,13,9379
9369,1056730,0,IFK Göteborg,11,2,Elfsborg,3,2008-03-30T00:00+0100,4,9370
9370,1056738,2,Trelleborgs FF,12,6,IFK Göteborg,0,2008-03-30T00:00+0100,11,9377
9400,1056731,5,Kalmar FF,12,15,Gefle,1,2008-03-30T00:00+0100,1,9374
9376,1056732,2,GIF Sundsvall,12,16,Norrköping,0,2008-03-30T00:00+0100,12,9407
9371,1056733,1,Hammarby,12,9,Halmstad,1,2008-03-30T00:00+0100,7,9372
9368,1056734,2,Elfsborg,12,8,Djurgården,0,2008-03-30T00:00+0100,2,9369
9379,1056735,4,AIK,12,14,Örebro,1,2008-03-30T00:00+0100,3,9367
9375,1056736,1,Ljungskile,12,5,Malmö FF,2,2008-03-30T00:00+0100,13,9391
9373,1056737,0,Gais,12,4,Helsingborg,1,2008-03-30T00:00+0100,10,9382
9374,1056743,1,Halmstad,13,1,Kalmar FF,1,2008-03-30T00:00+0100,9,9371
9367,1056742,2,Gais,13,3,AIK,2,2008-03-30T00:00+0100,10,9382
9377,1056739,1,Djurgården,13,11,Trelleborgs FF,1,2008-03-30T00:00+0100,8,9368
9407,1056740,0,Malmö FF,13,12,GIF Sundsvall,0,2008-03-30T00:00+0100,6,9375
9391,1056741,1,Örebro,13,15,Ljungskile,0,2008-03-30T00:00+0100,13,9379
9372,1056745,3,Norrköping,13,5,Hammarby,4,2008-03-30T00:00+0100,16,9376
9370,1056744,1,Helsingborg,13,7,IFK Göteborg,1,2008-03-30T00:00+0100,4,9373
9369,1056746,1,Gefle,13,2,Elfsborg,0,2008-03-30T00:00+0100,14,9400
9368,1056747,2,IFK Göteborg,14,9,Djurgården,1,2008-03-30T00:00+0100,6,9370
9376,1056748,3,Kalmar FF,14,16,Norrköping,1,2008-03-30T00:00+0100,1,9374
9400,1056749,1,Trelleborgs FF,14,14,Gefle,0,2008-03-30T00:00+0100,11,9377
9379,1056751,1,GIF Sundsvall,14,12,Örebro,2,2008-03-30T00:00+0100,13,9407
9375,1056752,4,Hammarby,14,7,Malmö FF,2,2008-03-30T00:00+0100,4,9372
9382,1056750,1,Ljungskile,14,8,Gais,3,2008-03-30T00:00+0100,15,9391
9373,1056753,1,AIK,14,3,Helsingborg,2,2008-03-30T00:00+0100,5,9367
9371,1056754,2,Elfsborg,14,10,Halmstad,1,2008-03-30T00:00+0100,2,9369
9370,1056755,0,Gefle,15,5,IFK Göteborg,3,2008-03-30T00:00+0100,15,9400
9407,1056756,1,Gais,15,13,GIF Sundsvall,1,2008-03-30T00:00+0100,8,9382
9377,1056757,2,Halmstad,15,11,Trelleborgs FF,1,2008-03-30T00:00+0100,9,9371
9372,1056758,0,Örebro,15,4,Hammarby,1,2008-03-30T00:00+0100,12,9379
9374,1056759,2,Malmö FF,15,1,Kalmar FF,3,2008-03-30T00:00+0100,7,9375
9391,1056760,1,AIK,15,14,Ljungskile,2,2008-03-30T00:00+0100,6,9367
9373,1056761,0,Djurgården,15,3,Helsingborg,2,2008-03-30T00:00+0100,10,9368
9369,1056762,0,Norrköping,15,2,Elfsborg,3,2008-03-30T00:00+0100,16,9376
9400,1056763,1,IFK Göteborg,16,15,Gefle,0,2008-03-30T00:00+0100,4,9370
9371,1056764,0,Trelleborgs FF,16,8,Halmstad,0,2008-03-30T00:00+0100,11,9377
9368,1056766,2,Helsingborg,16,10,Djurgården,1,2008-03-30T00:00+0100,3,9373
9375,1056767,2,Kalmar FF,16,7,Malmö FF,3,2008-03-30T00:00+0100,1,9374
9367,1056765,0,Ljungskile,16,6,AIK,1,2008-03-30T00:00+0100,14,9391
9382,1056769,2,GIF Sundsvall,16,9,Gais,0,2008-03-30T00:00+0100,12,9407
9379,1056768,1,Hammarby,16,13,Örebro,1,2008-03-30T00:00+0100,5,9372
9376,1056770,1,Elfsborg,16,16,Norrköping,0,2008-03-30T00:00+0100,2,9369
9370,1056771,0,Malmö FF,17,4,IFK Göteborg,2,2008-03-30T00:00+0100,7,9375
9377,1056772,3,Örebro,17,11,Trelleborgs FF,3,2008-03-30T00:00+0100,12,9379
9372,1056773,2,Ljungskile,17,5,Hammarby,2,2008-03-30T00:00+0100,15,9391
9400,1056774,0,Halmstad,17,14,Gefle,4,2008-03-30T00:00+0100,8,9371
9373,1056775,1,GIF Sundsvall,17,3,Helsingborg,2,2008-03-30T00:00+0100,13,9407
9369,1056778,0,Gais,17,2,Elfsborg,1,2008-03-30T00:00+0100,9,9382
9374,1056776,2,AIK,17,1,Kalmar FF,3,2008-03-30T00:00+0100,6,9367
9379,1056779,2,IFK Göteborg,18,11,Örebro,4,2008-03-30T00:00+0100,5,9370
9375,1056780,2,Djurgården,18,7,Malmö FF,1,2008-03-30T00:00+0100,9,9368
9391,1056782,4,Kalmar FF,18,15,Ljungskile,2,2008-03-30T00:00+0100,1,9374
9367,1056783,2,Elfsborg,18,6,AIK,0,2008-03-30T00:00+0100,2,9369
9382,1056784,0,Trelleborgs FF,18,10,Gais,0,2008-03-30T00:00+0100,12,9377
9407,1056785,2,Hammarby,18,13,GIF Sundsvall,1,2008-03-30T00:00+0100,4,9372
9371,1056786,1,Helsingborg,18,8,Halmstad,3,2008-03-30T00:00+0100,3,9373
9376,1056781,1,Gefle,18,16,Norrköping,2,2008-03-30T00:00+0100,14,9400
9372,1056789,4,Gais,19,5,Hammarby,2,2008-03-30T00:00+0100,8,9382
9407,1056787,1,AIK,19,13,GIF Sundsvall,1,2008-03-30T00:00+0100,6,9367
9373,1056794,1,Ljungskile,19,4,Helsingborg,0,2008-03-30T00:00+0100,14,9391
9374,1056790,2,Örebro,19,2,Kalmar FF,2,2008-03-30T00:00+0100,12,9379
9377,1056791,0,Norrköping,19,11,Trelleborgs FF,1,2008-03-30T00:00+0100,16,9376
9368,1056792,0,Gefle,19,7,Djurgården,2,2008-03-30T00:00+0100,15,9400
9376,1056795,2,IFK Göteborg,20,16,Norrköping,2,2008-03-30T00:00+0100,3,9370
9391,1056796,0,GIF Sundsvall,20,13,Ljungskile,2,2008-03-30T00:00+0100,14,9407
9379,1056797,0,Elfsborg,20,11,Örebro,2,2008-03-30T00:00+0100,2,9369
9371,1056798,2,Djurgården,20,10,Halmstad,1,2008-03-30T00:00+0100,7,9368
9382,1056799,4,Kalmar FF,20,9,Gais,1,2008-03-30T00:00+0100,1,9374
9375,1056801,1,Trelleborgs FF,20,8,Malmö FF,1,2008-03-30T00:00+0100,12,9377
9367,1056802,2,Hammarby,20,6,AIK,2,2008-03-30T00:00+0100,4,9372
9400,1056800,0,Helsingborg,20,15,Gefle,3,2008-03-30T00:00+0100,5,9373
9377,1056804,0,AIK,21,11,Trelleborgs FF,2,2008-03-30T00:00+0100,6,9367
9374,1056803,0,GIF Sundsvall,21,1,Kalmar FF,3,2008-03-30T00:00+0100,15,9407
9400,1056805,2,Malmö FF,21,14,Gefle,1,2008-03-30T00:00+0100,8,9375
9371,1056806,0,Norrköping,21,10,Halmstad,2,2008-03-30T00:00+0100,16,9376
9373,1056808,1,Hammarby,21,3,Helsingborg,5,2008-03-30T00:00+0100,5,9372
9368,1056809,0,Örebro,21,7,Djurgården,0,2008-03-30T00:00+0100,12,9379
9369,1056810,0,Ljungskile,21,2,Elfsborg,4,2008-03-30T00:00+0100,13,9391
9370,1056807,1,Gais,21,4,IFK Göteborg,0,2008-03-30T00:00+0100,9,9382
9367,1056811,0,IFK Göteborg,22,6,AIK,0,2008-03-30T00:00+0100,4,9370
9375,1056816,3,Halmstad,22,10,Malmö FF,0,2008-03-30T00:00+0100,7,9371
9407,1056812,0,Elfsborg,22,15,GIF Sundsvall,0,2008-03-30T00:00+0100,2,9369
9376,1056814,4,Helsingborg,22,16,Norrköping,3,2008-03-30T00:00+0100,3,9373
9372,1056815,2,Kalmar FF,22,5,Hammarby,1,2008-03-30T00:00+0100,1,9374
9391,1056817,0,Trelleborgs FF,22,13,Ljungskile,0,2008-03-30T00:00+0100,11,9377
9382,1056818,1,Djurgården,22,8,Gais,2,2008-03-30T00:00+0100,9,9368
9379,1056813,1,Gefle,22,12,Örebro,1,2008-03-30T00:00+0100,14,9400
9370,1056793,0,Halmstad,19,3,IFK Göteborg,3,2008-03-30T00:00+0100,9,9371
9369,1056788,0,Malmö FF,19,1,Elfsborg,4,2008-03-30T00:00+0100,10,9375
9371,1056819,2,Örebro,23,9,Halmstad,1,2008-03-30T00:00+0100,11,9379
9377,1056820,0,GIF Sundsvall,23,8,Trelleborgs FF,2,2008-03-30T00:00+0100,15,9407
9376,1056823,0,Malmö FF,23,16,Norrköping,1,2008-03-30T00:00+0100,12,9375
