hl_id,bl_form10,matchid,bl_form5,bl_slutmal,hl_form5,bl_namn,hl_form10,omgang,hl_pos,hl_namn,hl_slutmal,sasong,bl_pos,bl_id
9371,0,1251022,0,1,-1,Trelleborgs FF,-1,2,12,Halmstad,1,2009-04-04T00:00+0200,10,9377
9370,1,1251023,1,0,-1,Djurgården,-1,2,7,IFK Göteborg,6,2009-04-04T00:00+0200,9,9368
9372,0,1251024,0,2,0,Gefle,0,2,11,Hammarby,1,2009-04-04T00:00+0200,5,9400
9382,1,1251025,1,4,0,Helsingborg,0,2,8,Gais,1,2009-04-04T00:00+0200,1,9373
9375,-1,1251026,-1,0,0,Örgryte IS,0,2,2,Malmö FF,3,2009-04-04T00:00+0200,16,9380
9374,1,1251027,1,1,0,AIK,0,2,13,Kalmar FF,0,2009-04-04T00:00+0200,3,9367
9368,0,1251028,0,0,0,Gefle,0,3,8,Djurgården,0,2009-04-04T00:00+0200,6,9400
19740,0,1251029,0,1,-2,IFK Göteborg,-2,3,10,Häcken,4,2009-04-04T00:00+0200,9,9370
9371,1,1251030,1,1,-1,Brommapojkarna,-1,3,15,Halmstad,0,2009-04-04T00:00+0200,3,19721
9373,-1,1251031,-1,0,1,Hammarby,1,3,1,Helsingborg,1,2009-04-04T00:00+0200,14,9372
9377,-1,1251032,-1,0,0,Gais,0,3,5,Trelleborgs FF,3,2009-04-04T00:00+0200,12,9382
9367,1,1251033,1,1,1,Malmö FF,1,3,4,AIK,0,2009-04-04T00:00+0200,2,9375
9380,-2,1251034,-2,1,-2,Örebro,-2,3,16,Örgryte IS,0,2009-04-04T00:00+0200,11,9379
9369,-1,1251035,-1,1,0,Kalmar FF,0,3,7,Elfsborg,1,2009-04-04T00:00+0200,13,9374
19721,0,1251036,0,3,1,AIK,1,4,5,Brommapojkarna,2,2009-04-04T00:00+0200,3,9367
9400,0,1251037,0,2,0,Elfsborg,0,4,10,Gefle,1,2009-04-04T00:00+0200,4,9369
9382,-1,1251038,-1,0,-2,Häcken,-2,4,8,Gais,3,2009-04-04T00:00+0200,14,19740
9375,1,1251039,1,1,1,Trelleborgs FF,1,4,1,Malmö FF,1,2009-04-04T00:00+0200,7,9377
9374,-2,1251040,-2,1,-1,Halmstad,-1,4,15,Kalmar FF,0,2009-04-04T00:00+0200,12,9371
9379,2,1251041,2,0,-2,Helsingborg,-2,4,9,Örebro,2,2009-04-04T00:00+0200,2,9373
9370,-3,1251042,-3,0,-1,Örgryte IS,-1,4,6,IFK Göteborg,3,2009-04-04T00:00+0200,16,9380
9372,0,1251043,0,1,-2,Djurgården,-2,4,11,Hammarby,3,2009-04-04T00:00+0200,13,9368
19740,1,1251044,1,0,-2,Trelleborgs FF,-2,5,12,Häcken,1,2009-04-04T00:00+0200,10,9377
9369,1,1251045,1,0,0,Malmö FF,0,5,2,Elfsborg,1,2009-04-04T00:00+0200,4,9375
9373,-2,1251046,-2,3,1,Halmstad,1,5,7,Helsingborg,1,2009-04-04T00:00+0200,9,9371
9379,-2,1251047,-2,1,-1,Kalmar FF,-1,5,6,Örebro,2,2009-04-04T00:00+0200,15,9374
9400,-1,1251048,-1,0,-1,Gais,-1,5,11,Gefle,0,2009-04-04T00:00+0200,8,9382
9380,0,1251049,0,1,-4,AIK,-4,5,16,Örgryte IS,0,2009-04-04T00:00+0200,1,9367
9372,0,1251050,0,1,-1,IFK Göteborg,-1,5,13,Hammarby,0,2009-04-04T00:00+0200,5,9370
9368,0,1251051,0,2,-1,Brommapojkarna,-1,5,14,Djurgården,0,2009-04-04T00:00+0200,3,19721
9370,0,1251052,0,0,0,Örebro,0,6,1,IFK Göteborg,1,2009-04-04T00:00+0200,9,9379
9371,-2,1251053,-2,0,-2,Djurgården,-2,6,7,Halmstad,3,2009-04-04T00:00+0200,15,9368
9375,-1,1251054,-1,0,0,Gefle,0,6,6,Malmö FF,0,2009-04-04T00:00+0200,11,9400
9382,-2,1251055,-2,2,-1,Hammarby,-1,6,10,Gais,2,2009-04-04T00:00+0200,13,9372
9367,0,1251056,0,3,0,Helsingborg,0,6,4,AIK,0,2009-04-04T00:00+0200,2,9373
19721,1,1251057,1,1,0,Elfsborg,0,6,5,Brommapojkarna,1,2009-04-04T00:00+0200,3,9369
9377,-5,1251058,-5,1,0,Örgryte IS,0,6,8,Trelleborgs FF,2,2009-04-04T00:00+0200,16,9380
9374,-1,1251059,-1,1,-3,Häcken,-3,6,14,Kalmar FF,2,2009-04-04T00:00+0200,12,19740
9368,-1,1251060,-1,1,-4,Gais,-3,7,14,Djurgården,2,2009-04-04T00:00+0200,12,9382
9373,0,1251061,0,0,-1,Malmö FF,0,7,1,Helsingborg,1,2009-04-04T00:00+0200,8,9375
9400,-1,1251062,0,0,-1,Örebro,-1,7,9,Gefle,2,2009-04-04T00:00+0200,10,9379
9369,1,1251063,2,0,1,IFK Göteborg,1,7,2,Elfsborg,2,2009-04-04T00:00+0200,3,9370
19740,-1,1251064,0,2,-1,Halmstad,-2,7,13,Häcken,2,2009-04-04T00:00+0200,7,9371
9377,-1,1251065,-2,0,1,AIK,1,7,5,Trelleborgs FF,1,2009-04-04T00:00+0200,6,9367
9372,-2,1251066,-2,4,-2,Kalmar FF,-2,7,15,Hammarby,1,2009-04-04T00:00+0200,11,9374
9380,0,1251067,0,1,-5,Brommapojkarna,-6,7,16,Örgryte IS,1,2009-04-04T00:00+0200,4,19721
9370,0,1251068,0,0,0,Gefle,0,8,3,IFK Göteborg,3,2009-04-04T00:00+0200,11,9400
9367,-2,1251069,0,0,-3,Häcken,-2,8,4,AIK,2,2009-04-04T00:00+0200,13,19740
9375,-2,1251070,-2,1,-2,Djurgården,-1,8,6,Malmö FF,2,2009-04-04T00:00+0200,14,9368
9382,2,1251073,2,1,-1,Elfsborg,-2,8,12,Gais,1,2009-04-04T00:00+0200,2,9369
9371,-6,1251074,-4,1,0,Örgryte IS,-1,8,5,Halmstad,2,2009-04-04T00:00+0200,16,9380
19721,1,1251071,0,3,-1,Helsingborg,0,8,8,Brommapojkarna,0,2009-04-04T00:00+0200,1,9373
9374,2,1251072,2,0,-1,Trelleborgs FF,-2,8,10,Kalmar FF,2,2009-04-04T00:00+0200,7,9377
9379,-3,1251075,-2,0,0,Hammarby,-2,8,9,Örebro,2,2009-04-04T00:00+0200,15,9372
9369,0,1251080,2,0,2,Halmstad,2,9,1,Elfsborg,4,2009-04-04T00:00+0200,7,9371
9370,-1,1251076,0,1,2,Kalmar FF,1,9,3,IFK Göteborg,2,2009-04-04T00:00+0200,11,9374
9400,-1,1251077,-2,2,-1,Brommapojkarna,-1,9,9,Gefle,3,2009-04-04T00:00+0200,10,19721
9372,0,1251078,-1,0,-2,Malmö FF,-4,9,14,Hammarby,1,2009-04-04T00:00+0200,6,9375
9379,-2,1251079,0,0,1,Gais,-1,9,5,Örebro,2,2009-04-04T00:00+0200,13,9382
9373,1,1251081,0,2,-1,Trelleborgs FF,1,9,2,Helsingborg,2,2009-04-04T00:00+0200,8,9377
9380,-3,1251082,-2,1,-4,Häcken,-7,9,16,Örgryte IS,0,2009-04-04T00:00+0200,12,19740
9368,-1,1251083,-1,1,-3,AIK,-3,9,15,Djurgården,0,2009-04-04T00:00+0200,4,9367
9371,0,1251084,1,2,1,Gefle,-1,10,10,Halmstad,0,2009-04-04T00:00+0200,7,9400
19721,-3,1251085,-2,1,-2,Hammarby,-2,10,12,Brommapojkarna,0,2009-04-04T00:00+0200,13,9372
9375,0,1251086,1,0,-2,Örebro,-1,10,8,Malmö FF,0,2009-04-04T00:00+0200,6,9379
9377,-4,1251087,-3,0,0,Djurgården,1,10,5,Trelleborgs FF,3,2009-04-04T00:00+0200,15,9368
9374,-8,1251088,-4,0,0,Örgryte IS,-2,10,9,Kalmar FF,1,2009-04-04T00:00+0200,16,9380
9382,2,1251089,2,1,-2,IFK Göteborg,-3,10,14,Gais,0,2009-04-04T00:00+0200,1,9370
9367,3,1251090,3,0,-1,Elfsborg,-1,10,4,AIK,0,2009-04-04T00:00+0200,2,9369
19740,1,1251091,0,0,-1,Helsingborg,-3,10,11,Häcken,3,2009-04-04T00:00+0200,3,9373
9372,-1,1251092,0,0,-1,Halmstad,-3,11,13,Hammarby,0,2009-04-04T00:00+0200,10,9371
9382,-1,1251094,2,2,-3,Kalmar FF,-4,11,14,Gais,2,2009-04-04T00:00+0200,8,9374
9379,-3,1251093,-3,2,0,Brommapojkarna,1,11,6,Örebro,2,2009-04-04T00:00+0200,11,19721
9369,2,1251095,2,0,2,Trelleborgs FF,3,11,2,Elfsborg,1,2009-04-04T00:00+0200,7,9377
9373,-8,1251096,-4,1,0,Örgryte IS,-1,11,3,Helsingborg,3,2009-04-04T00:00+0200,16,9380
9400,-2,1251097,-1,0,1,AIK,0,11,4,Gefle,1,2009-04-04T00:00+0200,5,9367
9370,-1,1251098,-1,0,2,Malmö FF,3,11,1,IFK Göteborg,2,2009-04-04T00:00+0200,9,9375
9368,-1,1251099,-1,0,-3,Häcken,-6,11,15,Djurgården,1,2009-04-04T00:00+0200,12,19740
9367,-2,1251100,-1,0,-1,Hammarby,-3,12,4,AIK,1,2009-04-04T00:00+0200,13,9372
19740,4,1251101,3,1,-1,Elfsborg,-1,12,11,Häcken,1,2009-04-04T00:00+0200,2,9369
9377,1,1251102,2,1,0,Gefle,1,12,5,Trelleborgs FF,2,2009-04-04T00:00+0200,6,9400
9370,-4,1251103,-3,0,2,Brommapojkarna,3,12,1,IFK Göteborg,4,2009-04-04T00:00+0200,12,19721
9380,-4,1251104,-1,0,-4,Djurgården,-8,12,16,Örgryte IS,0,2009-04-04T00:00+0200,15,9368
9374,0,1251105,1,0,1,Helsingborg,0,12,7,Kalmar FF,2,2009-04-04T00:00+0200,3,9373
9371,2,1251106,1,1,-1,Örebro,-1,12,10,Halmstad,1,2009-04-04T00:00+0200,8,9379
9375,-3,1251107,-3,2,-2,Gais,-3,12,9,Malmö FF,2,2009-04-04T00:00+0200,14,9382
19721,-2,1317389,-2,0,-4,Gais,-5,13,11,Brommapojkarna,1,2009-04-04T00:00+0200,15,9382
9372,1,1317390,0,1,-1,Trelleborgs FF,-2,13,13,Hammarby,2,2009-04-04T00:00+0200,7,9377
9400,-2,1317391,-1,1,0,Häcken,0,13,6,Gefle,1,2009-04-04T00:00+0200,12,19740
9368,-2,1317392,-1,1,-2,Helsingborg,-4,13,14,Djurgården,2,2009-04-04T00:00+0200,4,9373
9379,-1,1317393,1,1,2,AIK,2,13,8,Örebro,1,2009-04-04T00:00+0200,3,9367
9369,-7,1317394,-4,0,2,Örgryte IS,4,13,2,Elfsborg,3,2009-04-04T00:00+0200,16,9380
9375,1,1317395,2,2,-1,Kalmar FF,-3,13,10,Malmö FF,1,2009-04-04T00:00+0200,5,9374
9371,5,1317396,4,0,-1,IFK Göteborg,0,13,9,Halmstad,0,2009-04-04T00:00+0200,1,9370
9374,-2,1317397,0,1,1,Djurgården,2,14,5,Kalmar FF,6,2009-04-04T00:00+0200,14,9368
9373,5,1317398,3,2,-2,Elfsborg,-2,14,4,Helsingborg,3,2009-04-04T00:00+0200,2,9369
19721,-4,1317399,-3,1,-2,Malmö FF,-3,14,12,Brommapojkarna,1,2009-04-04T00:00+0200,11,9375
9382,0,1317400,-2,1,-3,Halmstad,-4,14,15,Gais,1,2009-04-04T00:00+0200,10,9371
9380,1,1317402,1,2,-4,Gefle,-7,14,16,Örgryte IS,2,2009-04-04T00:00+0200,7,9400
9377,1,1317403,1,1,0,Örebro,0,14,8,Trelleborgs FF,0,2009-04-04T00:00+0200,6,9379
9367,4,1317404,3,0,0,IFK Göteborg,-1,14,3,AIK,1,2009-04-04T00:00+0200,1,9370
19740,-2,1317401,1,0,0,Hammarby,-1,14,9,Häcken,2,2009-04-04T00:00+0200,13,9372
9374,-3,1317405,-1,1,3,Brommapojkarna,4,15,4,Kalmar FF,3,2009-04-04T00:00+0200,12,19721
9368,3,1317406,1,2,0,Elfsborg,-2,15,14,Djurgården,1,2009-04-04T00:00+0200,2,9369
9400,0,1317407,-1,2,0,Helsingborg,1,15,8,Gefle,0,2009-04-04T00:00+0200,3,9373
9370,0,1317408,-1,1,1,Trelleborgs FF,3,15,1,IFK Göteborg,3,2009-04-04T00:00+0200,9,9377
9372,-6,1317409,-3,1,-1,Örgryte IS,-2,15,13,Hammarby,0,2009-04-04T00:00+0200,16,9380
9375,0,1317410,-1,0,-2,Halmstad,-3,15,11,Malmö FF,0,2009-04-04T00:00+0200,10,9371
9379,-1,1317411,1,3,0,Häcken,0,15,6,Örebro,1,2009-04-04T00:00+0200,7,19740
9382,0,1317412,1,2,-2,AIK,-4,15,15,Gais,2,2009-04-04T00:00+0200,5,9367
19721,4,1317413,3,2,-1,Kalmar FF,-4,16,12,Brommapojkarna,1,2009-04-04T00:00+0200,4,9374
9369,-2,1317414,0,1,1,Djurgården,3,16,1,Elfsborg,3,2009-04-04T00:00+0200,14,9368
9373,0,1317415,-1,0,0,Gefle,0,16,3,Helsingborg,2,2009-04-04T00:00+0200,10,9400
9377,3,1317416,2,1,-3,IFK Göteborg,-2,16,8,Trelleborgs FF,2,2009-04-04T00:00+0200,2,9370
9367,-4,1317417,-1,0,1,Gais,1,16,5,AIK,1,2009-04-04T00:00+0200,15,9382
9371,-3,1317418,-2,3,0,Malmö FF,-1,16,11,Halmstad,0,2009-04-04T00:00+0200,9,9375
19740,0,1317419,-1,2,0,Örebro,0,16,7,Häcken,2,2009-04-04T00:00+0200,6,9379
9380,-3,1317420,-2,0,-2,Hammarby,-5,16,16,Örgryte IS,0,2009-04-04T00:00+0200,13,9372
9375,3,1317428,3,0,-1,AIK,-2,17,10,Malmö FF,0,2009-04-04T00:00+0200,5,9367
19721,-2,1317421,-1,1,-2,Halmstad,-5,17,11,Brommapojkarna,2,2009-04-04T00:00+0200,12,9371
9370,0,1317422,1,2,0,Häcken,3,17,4,IFK Göteborg,2,2009-04-04T00:00+0200,9,19740
9374,3,1317423,1,1,3,Elfsborg,4,17,2,Kalmar FF,3,2009-04-04T00:00+0200,3,9369
9382,-2,1317424,-1,1,-2,Trelleborgs FF,-4,17,15,Gais,0,2009-04-04T00:00+0200,6,9377
9400,-4,1317425,-2,0,-3,Djurgården,-2,17,8,Gefle,2,2009-04-04T00:00+0200,14,9368
9372,0,1317426,0,2,-2,Helsingborg,-2,17,13,Hammarby,1,2009-04-04T00:00+0200,1,9373
9379,-5,1317427,-1,2,-1,Örgryte IS,1,17,7,Örebro,2,2009-04-04T00:00+0200,16,9380
19740,-5,1317436,-3,0,1,Gais,1,18,8,Häcken,1,2009-04-04T00:00+0200,15,9382
9377,-3,1317429,-1,2,-2,Malmö FF,-1,18,10,Trelleborgs FF,0,2009-04-04T00:00+0200,9,9375
9367,-3,1317432,0,1,2,Brommapojkarna,2,18,3,AIK,2,2009-04-04T00:00+0200,12,19721
9368,-2,1317430,-2,1,-3,Hammarby,-4,18,14,Djurgården,0,2009-04-04T00:00+0200,13,9372
9380,2,1317435,-1,2,-1,IFK Göteborg,-4,18,16,Örgryte IS,1,2009-04-04T00:00+0200,1,9370
9371,4,1317431,3,0,-2,Kalmar FF,-4,18,11,Halmstad,2,2009-04-04T00:00+0200,4,9374
9369,0,1317433,-1,3,0,Gefle,2,18,5,Elfsborg,2,2009-04-04T00:00+0200,7,9400
9373,0,1317434,-1,1,1,Örebro,0,18,2,Helsingborg,0,2009-04-04T00:00+0200,6,9379
9372,0,1317437,-2,3,-3,Elfsborg,-3,19,13,Hammarby,2,2009-04-04T00:00+0200,3,9369
9374,-1,1317438,-1,1,2,Gefle,4,19,5,Kalmar FF,1,2009-04-04T00:00+0200,8,9400
9370,-1,1317440,1,2,-1,Helsingborg,1,19,2,IFK Göteborg,2,2009-04-04T00:00+0200,4,9373
19721,-2,1317439,-2,2,-2,Trelleborgs FF,-3,19,12,Brommapojkarna,2,2009-04-04T00:00+0200,9,9377
9382,-4,1317441,-1,0,-3,Örgryte IS,-5,19,14,Gais,1,2009-04-04T00:00+0200,16,9380
9375,2,1317442,2,2,0,Häcken,-2,19,10,Malmö FF,1,2009-04-04T00:00+0200,7,19740
9371,3,1317443,3,2,-1,AIK,-2,19,11,Halmstad,1,2009-04-04T00:00+0200,1,9367
9379,-4,1317444,-5,0,-1,Djurgården,-1,19,6,Örebro,2,2009-04-04T00:00+0200,15,9368
9367,3,1317445,1,1,2,Kalmar FF,3,20,2,AIK,1,2009-04-04T00:00+0200,4,9374
9373,-3,1317446,-2,1,0,Gais,0,20,5,Helsingborg,0,2009-04-04T00:00+0200,13,9382
9369,0,1317448,0,1,-1,Örebro,0,20,1,Elfsborg,2,2009-04-04T00:00+0200,8,9379
9368,1,1317447,0,0,-5,IFK Göteborg,-4,20,15,Djurgården,0,2009-04-04T00:00+0200,3,9370
9400,-4,1317449,-3,0,-1,Hammarby,-1,20,7,Gefle,1,2009-04-04T00:00+0200,14,9372
9377,-2,1317450,-2,0,-1,Halmstad,-3,20,9,Trelleborgs FF,4,2009-04-04T00:00+0200,11,9371
9380,-3,1317451,-1,0,-2,Malmö FF,-4,20,16,Örgryte IS,1,2009-04-04T00:00+0200,10,9375
19740,-2,1317452,-2,1,1,Brommapojkarna,1,20,6,Häcken,5,2009-04-04T00:00+0200,12,19721
9367,-1,1317455,1,0,2,Trelleborgs FF,4,21,1,AIK,1,2009-04-04T00:00+0200,9,9377
9374,-5,1317453,-3,0,0,Hammarby,3,21,4,Kalmar FF,3,2009-04-04T00:00+0200,14,9372
9371,3,1317456,2,4,-3,Häcken,-3,21,11,Halmstad,0,2009-04-04T00:00+0200,6,19740
9370,0,1317454,0,0,-1,Elfsborg,0,21,2,IFK Göteborg,4,2009-04-04T00:00+0200,3,9369
19721,-2,1317457,-1,2,-2,Örgryte IS,-3,21,12,Brommapojkarna,1,2009-04-04T00:00+0200,16,9380
9382,-5,1317458,-4,1,-2,Djurgården,-3,21,13,Gais,1,2009-04-04T00:00+0200,15,9368
9375,-2,1317459,-1,0,-2,Helsingborg,-3,21,10,Malmö FF,0,2009-04-04T00:00+0200,5,9373
9379,-1,1317460,1,0,0,Gefle,-1,21,7,Örebro,2,2009-04-04T00:00+0200,8,9400
9377,3,1317461,1,2,-1,Kalmar FF,-3,22,10,Trelleborgs FF,1,2009-04-04T00:00+0200,3,9374
9369,-3,1317463,-1,2,-2,Gais,-1,22,4,Elfsborg,2,2009-04-04T00:00+0200,13,9382
9372,0,1317462,1,1,-4,Örebro,-5,22,14,Hammarby,0,2009-04-04T00:00+0200,6,9379
9400,0,1317464,1,3,1,IFK Göteborg,-1,22,8,Gefle,0,2009-04-04T00:00+0200,2,9370
9373,-3,1317465,-2,1,-2,Brommapojkarna,-1,22,5,Helsingborg,0,2009-04-04T00:00+0200,11,19721
19740,4,1317467,2,2,2,AIK,3,22,7,Häcken,0,2009-04-04T00:00+0200,1,9367
9368,-3,1317466,-2,2,-3,Malmö FF,-5,22,16,Djurgården,1,2009-04-04T00:00+0200,9,9375
9380,-4,1317468,-3,1,-1,Halmstad,-2,22,15,Örgryte IS,2,2009-04-04T00:00+0200,12,9371
9382,-2,1317469,-1,0,0,Gefle,-2,23,12,Gais,4,2009-04-04T00:00+0200,9,9400
9371,-1,1317475,-3,1,-3,Helsingborg,-5,23,11,Halmstad,2,2009-04-04T00:00+0200,7,9373
19721,-7,1317470,-3,4,-3,Djurgården,-4,23,13,Brommapojkarna,1,2009-04-04T00:00+0200,15,9368
9370,-7,1317471,-4,0,1,Hammarby,0,23,2,IFK Göteborg,2,2009-04-04T00:00+0200,14,9372
9374,0,1317472,1,3,0,Örebro,3,23,3,Kalmar FF,1,2009-04-04T00:00+0200,5,9379
9377,2,1317473,1,2,-2,Häcken,-3,23,10,Trelleborgs FF,2,2009-04-04T00:00+0200,6,19740
9367,0,1317474,0,0,2,Örgryte IS,4,23,1,AIK,3,2009-04-04T00:00+0200,16,9380
9375,-2,1317476,-1,0,-2,Elfsborg,-2,23,8,Malmö FF,5,2009-04-04T00:00+0200,4,9369
9372,-1,1317477,2,2,-5,Gais,-7,24,14,Hammarby,1,2009-04-04T00:00+0200,12,9382
19740,1,1317478,0,0,0,Kalmar FF,1,24,7,Häcken,0,2009-04-04T00:00+0200,4,9374
9379,2,1317479,2,0,1,IFK Göteborg,0,24,5,Örebro,0,2009-04-04T00:00+0200,1,9370
9369,-5,1317481,-3,0,-1,Brommapojkarna,-2,24,3,Elfsborg,1,2009-04-04T00:00+0200,13,19721
9373,4,1317483,2,2,-3,AIK,-3,24,6,Helsingborg,3,2009-04-04T00:00+0200,2,9367
9368,-4,1317482,-3,2,-2,Halmstad,-6,24,15,Djurgården,0,2009-04-04T00:00+0200,11,9371
9400,-1,1317480,-1,3,-2,Malmö FF,-3,24,10,Gefle,0,2009-04-04T00:00+0200,8,9375
9380,-2,1317484,-1,2,0,Trelleborgs FF,-1,24,16,Örgryte IS,0,2009-04-04T00:00+0200,9,9377
9374,1,1317485,2,1,0,IFK Göteborg,0,25,4,Kalmar FF,2,2009-04-04T00:00+0200,2,9370
9375,-7,1317490,-5,1,0,Hammarby,-1,25,8,Malmö FF,3,2009-04-04T00:00+0200,14,9372
9377,-2,1317487,-2,2,-1,Helsingborg,-1,25,9,Trelleborgs FF,4,2009-04-04T00:00+0200,7,9373
9371,-1,1317486,0,2,-2,Elfsborg,-4,25,12,Halmstad,1,2009-04-04T00:00+0200,3,9369
9367,-6,1317488,-2,0,1,Djurgården,3,25,1,AIK,2,2009-04-04T00:00+0200,15,9368
9382,1,1317489,0,0,1,Örebro,-1,25,11,Gais,3,2009-04-04T00:00+0200,6,9379
19721,-3,1317491,-3,0,-4,Gefle,-5,25,13,Brommapojkarna,1,2009-04-04T00:00+0200,10,9400
19740,-2,1317492,0,0,0,Örgryte IS,1,25,5,Häcken,2,2009-04-04T00:00+0200,16,9380
9368,-1,1317493,-1,0,-3,Trelleborgs FF,-6,26,16,Djurgården,0,2009-04-04T00:00+0200,9,9377
9380,1,1317498,1,2,-2,Kalmar FF,-3,26,15,Örgryte IS,4,2009-04-04T00:00+0200,4,9374
9400,-4,1317495,-2,0,-5,Halmstad,-3,26,10,Gefle,1,2009-04-04T00:00+0200,12,9371
9372,-3,1317496,-2,0,-5,Brommapojkarna,-8,26,14,Hammarby,1,2009-04-04T00:00+0200,13,19721
9373,2,1317497,0,0,-2,Häcken,-4,26,5,Helsingborg,1,2009-04-04T00:00+0200,7,19740
9379,0,1317499,2,3,0,Malmö FF,0,26,8,Örebro,0,2009-04-04T00:00+0200,6,9375
9369,3,1317494,2,0,-1,AIK,-2,26,3,Elfsborg,0,2009-04-04T00:00+0200,1,9367
9370,1,1317500,2,1,1,Gais,1,26,2,IFK Göteborg,2,2009-04-04T00:00+0200,11,9382
9377,-1,1317502,0,1,0,Elfsborg,-1,27,9,Trelleborgs FF,0,2009-04-04T00:00+0200,3,9369
9374,1,1317501,1,2,-1,Gais,-1,27,4,Kalmar FF,2,2009-04-04T00:00+0200,11,9382
9367,-3,1317506,-3,0,1,Gefle,3,27,1,AIK,1,2009-04-04T00:00+0200,10,9400
19721,-1,1317503,-2,0,-2,Örebro,-5,27,13,Brommapojkarna,3,2009-04-04T00:00+0200,8,9379
9380,-3,1317505,-1,0,-1,Helsingborg,-2,27,14,Örgryte IS,3,2009-04-04T00:00+0200,6,9373
9375,2,1317504,1,1,2,IFK Göteborg,0,27,7,Malmö FF,0,2009-04-04T00:00+0200,2,9370
9371,-6,1317507,-3,0,-2,Hammarby,-4,27,12,Halmstad,1,2009-04-04T00:00+0200,15,9372
19740,-5,1317508,-3,1,-1,Djurgården,1,27,5,Häcken,2,2009-04-04T00:00+0200,16,9368
9382,-1,1317509,1,1,1,Malmö FF,2,28,11,Gais,1,2009-04-04T00:00+0200,8,9375
9379,-4,1317510,0,1,-3,Halmstad,-2,28,7,Örebro,2,2009-04-04T00:00+0200,12,9371
19721,2,1317511,1,3,-1,IFK Göteborg,-3,28,13,Brommapojkarna,0,2009-04-04T00:00+0200,2,9370
9368,0,1317512,-1,1,-3,Örgryte IS,-5,28,15,Djurgården,2,2009-04-04T00:00+0200,14,9380
9373,0,1317516,-1,1,-1,Kalmar FF,-3,28,6,Helsingborg,1,2009-04-04T00:00+0200,4,9374
9372,3,1317514,2,2,-3,AIK,-7,28,16,Hammarby,1,2009-04-04T00:00+0200,1,9367
9400,-1,1317513,0,1,-3,Trelleborgs FF,-4,28,10,Gefle,2,2009-04-04T00:00+0200,9,9377
9369,1,1317515,1,1,0,Häcken,0,28,3,Elfsborg,1,2009-04-04T00:00+0200,5,19740
9382,-4,1317519,-1,1,0,Brommapojkarna,1,29,12,Gais,0,2009-04-04T00:00+0200,11,19721
9370,-4,1317517,-2,2,0,Halmstad,2,29,2,IFK Göteborg,2,2009-04-04T00:00+0200,13,9371
9374,0,1317523,0,4,0,Malmö FF,0,29,4,Kalmar FF,5,2009-04-04T00:00+0200,8,9375
9367,-2,1317518,-2,1,1,Örebro,3,29,1,AIK,1,2009-04-04T00:00+0200,6,9379
9377,-7,1317520,-3,2,-1,Hammarby,-2,29,9,Trelleborgs FF,4,2009-04-04T00:00+0200,16,9372
9373,-3,1317521,-2,2,0,Djurgården,-3,29,7,Helsingborg,0,2009-04-04T00:00+0200,14,9368
19740,-3,1317522,-1,0,1,Gefle,1,29,5,Häcken,0,2009-04-04T00:00+0200,10,9400
9380,0,1317524,1,1,-1,Elfsborg,0,29,15,Örgryte IS,1,2009-04-04T00:00+0200,3,9369
9369,-3,1317381,-2,0,0,Helsingborg,-1,30,3,Elfsborg,1,2009-04-04T00:00+0200,8,9373
9368,1,1317382,1,0,-1,Kalmar FF,-3,30,14,Djurgården,2,2009-04-04T00:00+0200,4,9374
9400,-1,1317383,0,2,0,Örgryte IS,-4,30,10,Gefle,2,2009-04-04T00:00+0200,15,9380
9372,0,1317384,1,1,-3,Häcken,-7,30,16,Hammarby,0,2009-04-04T00:00+0200,5,19740
9379,-2,1317385,0,1,-2,Trelleborgs FF,-1,30,6,Örebro,1,2009-04-04T00:00+0200,9,9377
9370,3,1317386,2,2,0,AIK,2,30,2,IFK Göteborg,1,2009-04-04T00:00+0200,1,9367
9371,0,1317387,-1,3,-2,Gais,-3,30,13,Halmstad,1,2009-04-04T00:00+0200,11,9382
9375,-3,1317388,0,1,-1,Brommapojkarna,0,30,7,Malmö FF,1,2009-04-04T00:00+0200,12,19721
9376,0,1056643,0,2,0,Djurgården,0,1,0,Norrköping,1,2008-03-30T00:00+0100,0,9368
9371,0,1056644,0,0,0,Gefle,0,1,0,Halmstad,1,2008-03-30T00:00+0100,0,9400
9382,0,1056645,0,1,0,Elfsborg,0,1,0,Gais,1,2008-03-30T00:00+0100,0,9369
9367,0,1056646,0,0,0,Kalmar FF,0,1,0,AIK,0,2008-03-30T00:00+0100,0,9374
9379,0,1056647,0,0,0,Trelleborgs FF,0,1,0,Örebro,1,2008-03-30T00:00+0100,0,9377
9407,0,1056648,0,3,0,Helsingborg,0,1,0,GIF Sundsvall,0,2008-03-30T00:00+0100,0,9373
9391,0,1056649,0,1,0,Hammarby,0,1,0,Ljungskile,0,2008-03-30T00:00+0100,0,9372
9375,0,1056650,0,1,0,IFK Göteborg,0,1,0,Malmö FF,1,2008-03-30T00:00+0100,0,9370
9368,0,1056651,0,1,0,Malmö FF,0,2,6,Djurgården,1,2008-03-30T00:00+0100,11,9375
9377,0,1056653,0,1,-1,Gais,-1,2,8,Trelleborgs FF,3,2008-03-30T00:00+0100,12,9382
9400,-1,1056654,-1,0,-1,Norrköping,-1,2,9,Gefle,2,2008-03-30T00:00+0100,14,9376
9370,1,1056655,1,1,0,Örebro,0,2,2,IFK Göteborg,4,2008-03-30T00:00+0100,10,9379
